RepRapFirmware height map file v2 generated at 2025-02-04 11:24, min error -1.453, max error 0.480, mean -0.206, deviation 0.353
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-487.00,561.00,-680.00,411.00,-1.00,49.90,49.59,22,23
 -0.256, -0.354, -0.405, -0.436, -0.484, -0.534, -0.589, -0.625, -0.674, -0.705, -0.725, -0.710, -0.662, -0.597, -0.536, -0.465, -0.384, -0.304, -0.217, -0.148, -0.091, -0.018
 -0.196, -0.320, -0.382, -0.429, -0.477, -0.520, -0.574, -0.619, -0.665, -0.702, -0.715, -0.686, -0.624, -0.556, -0.477, -0.394, -0.318, -0.219, -0.134, -0.059,  0.029,  0.119
 -0.169, -0.293, -0.363, -0.415, -0.465, -0.521, -0.551, -0.595, -0.636, -0.666, -0.669, -0.641, -0.582, -0.507, -0.434, -0.345, -0.262, -0.166, -0.071,  0.021,  0.125,  0.243
 -0.185, -0.291, -0.361, -0.410, -0.453, -0.492, -0.524, -0.556, -0.587, -0.602, -0.595, -0.556, -0.504, -0.427, -0.350, -0.267, -0.181, -0.083,  0.013,  0.110,  0.218,  0.338
 -0.215, -0.293, -0.357, -0.384, -0.412, -0.443, -0.470, -0.499, -0.526, -0.534, -0.509, -0.472, -0.415, -0.350, -0.271, -0.198, -0.111, -0.018,  0.080,  0.180,  0.280,  0.402
 -0.271, -0.307, -0.334, -0.361, -0.375, -0.394, -0.403, -0.431, -0.439, -0.441, -0.412, -0.363, -0.311, -0.236, -0.164, -0.093, -0.012,  0.079,  0.163,  0.256,  0.348,  0.455
 -0.327, -0.327, -0.325, -0.325, -0.327, -0.334, -0.345, -0.350, -0.370, -0.361, -0.338, -0.287, -0.223, -0.156, -0.087, -0.022,  0.048,  0.127,  0.210,  0.288,  0.374,  0.476
 -0.389, -0.341, -0.316, -0.298, -0.291, -0.287, -0.284, -0.287, -0.287, -0.273, -0.239, -0.187, -0.136, -0.071, -0.010,  0.054,  0.110,  0.182,  0.254,  0.321,  0.395,  0.480
 -0.427, -0.359, -0.296, -0.258, -0.239, -0.228, -0.219, -0.215, -0.215, -0.198, -0.158, -0.111, -0.066, -0.008,  0.049,  0.105,  0.157,  0.208,  0.270,  0.330,  0.390,  0.462
 -0.492, -0.377, -0.276, -0.221, -0.192, -0.177, -0.162, -0.154, -0.152, -0.136, -0.098, -0.052, -0.010,  0.052,  0.110,  0.157,  0.194,  0.241,  0.285,  0.334,  0.382,  0.440
 -0.549, -0.396, -0.258, -0.179, -0.148, -0.129, -0.109, -0.097, -0.093, -0.101, -0.091, -0.050,  0.015,  0.109,  0.163,  0.179,  0.212,  0.242,  0.288,  0.330,  0.367,  0.415
 -0.622, -0.408, -0.267, -0.175, -0.125, -0.095, -0.066, -0.046, -0.050, -0.070, -0.103, -0.060,  0.031,  0.127,  0.164,  0.180,  0.212,  0.250,  0.290,  0.324,  0.358,  0.405
 -0.669, -0.492, -0.325, -0.206, -0.140, -0.097, -0.054, -0.026, -0.022, -0.029, -0.035, -0.017,  0.033,  0.087,  0.119,  0.140,  0.173,  0.212,  0.259,  0.303,  0.341,  0.395
 -0.730, -0.561, -0.398, -0.284, -0.200, -0.136, -0.075, -0.036, -0.015, -0.004,  0.009,  0.025,  0.041,  0.068,  0.087,  0.110,  0.141,  0.187,  0.230,  0.277,  0.329,  0.397
 -0.795, -0.652, -0.511, -0.382, -0.287, -0.204, -0.138, -0.077, -0.036, -0.012, -0.000,  0.016,  0.028,  0.039,  0.046,  0.062,  0.090,  0.129,  0.184,  0.237,  0.300,  0.387
 -0.877, -0.733, -0.602, -0.480, -0.375, -0.278, -0.187, -0.119, -0.071, -0.042, -0.019, -0.004,  0.002,  0.013,  0.021,  0.035,  0.056,  0.102,  0.152,  0.212,  0.290,  0.382
 -0.954, -0.833, -0.707, -0.584, -0.467, -0.361, -0.271, -0.189, -0.127, -0.089, -0.056, -0.038, -0.023, -0.022, -0.015, -0.008,  0.014,  0.048,  0.103,  0.170,  0.260,  0.378
 -1.039, -0.923, -0.812, -0.689, -0.568, -0.451, -0.350, -0.260, -0.189, -0.132, -0.091, -0.063, -0.056, -0.050, -0.048, -0.042, -0.024,  0.014,  0.064,  0.136,  0.242,  0.365
 -1.110, -1.016, -0.907, -0.785, -0.665, -0.546, -0.434, -0.336, -0.252, -0.185, -0.132, -0.093, -0.087, -0.077, -0.079, -0.077, -0.061, -0.038,  0.016,  0.091,  0.198,  0.352
 -1.179, -1.099, -0.994, -0.874, -0.741, -0.619, -0.502, -0.389, -0.302, -0.223, -0.160, -0.123, -0.117, -0.105, -0.103, -0.100, -0.085, -0.099, -0.014,  0.052,  0.163,  0.321
 -1.261, -1.190, -1.097, -0.976, -0.838, -0.713, -0.587, -0.470, -0.363, -0.287, -0.215, -0.173, -0.154, -0.136, -0.127, -0.125, -0.113, -0.093, -0.061, -0.004,  0.097,  0.282
 -1.351, -1.284, -1.179, -1.054, -0.917, -0.782, -0.649, -0.516, -0.408, -0.325, -0.254, -0.202, -0.164, -0.138, -0.125, -0.119, -0.109, -0.093, -0.075, -0.044,  0.037,  0.213
 -1.453, -1.384, -1.268, -1.127, -0.994, -0.854, -0.707, -0.564, -0.429, -0.338, -0.269, -0.209, -0.148, -0.109, -0.097, -0.100, -0.089, -0.079, -0.070, -0.073, -0.046,  0.119
